"Index","N","HS","WHS","RM","GARCH-N","GARCH-t","GARCH-fhs","eGARCH-N","eGARCH-t","eGARCH-fhs","apARCH-N","apARCH-t","apARCH-fhs","CAViaR-SAV","CAViaR-AS","CAViaR-IG","CAViaR-AD"
2004-12-03,-0.0541380265467233,-0.0611955610269198,-0.0202876526584015,-0.0210008348513552,-0.0226798585460749,-0.0250422302630881,-0.0255457066308383,-0.0186086815624681,-0.0208280288961161,-0.0187975479187631,-0.0205698499317798,-0.0222365572043593,-0.0215186988540537,-0.0327195698911686,-0.0315999121480104,-0.0146346638366259,-0.0635955577731093
2004-12-06,-0.0541381816282116,-0.0611955610269198,-0.0202861409075144,-0.0218044117330877,-0.0231497531991308,-0.0255515742441237,-0.0260692074348688,-0.0183819286158619,-0.0207765060867466,-0.0185497783357743,-0.0203944232273393,-0.0223127693873886,-0.0213095088214805,-0.0333304753378467,-0.0298336259635386,-0.0147767005036502,-0.0636081469859435
2004-12-07,-0.0541322812934565,-0.0611955610269198,-0.0202846138864162,-0.0214202571945022,-0.0229073136497859,-0.0253028067425899,-0.0258023455739791,-0.0178983940441568,-0.0203242231925311,-0.0180647765678793,-0.0198460702621639,-0.0216994493324269,-0.0207523756839655,-0.0332990838684718,-0.0292979949693328,-0.0286249241477901,-0.0636208685176347
2004-12-08,-0.0541553476471179,-0.0611955610269198,-0.0202830714408626,-0.0227281685175531,-0.0236890492153164,-0.0261403698633882,-0.0266726327980938,-0.0206197597083038,-0.0231125127110411,-0.0207850395774712,-0.0227934127462339,-0.0247977570415841,-0.0237884116320449,-0.0336415710973009,-0.0339871132737016,-0.0164250310577429,-0.0636377956432207
2004-12-09,-0.0541391709940367,-0.0611955610269198,-0.0202815134150508,-0.0222744457102537,-0.0234377084955731,-0.0259002457796525,-0.0263916227059862,-0.019970854307377,-0.0225123720189636,-0.0201400589292157,-0.0219825954817306,-0.0239754517422015,-0.0228905741677049,-0.0334168310056003,-0.0324406616208201,-0.0184117575699138,-0.0636489998815167
2004-12-10,-0.0541289260848832,-0.0611955610269198,-0.0202799396516045,-0.0221780176882935,-0.0233935143613586,-0.0258687850325862,-0.026343889706198,-0.0194341177447562,-0.0221165314899954,-0.0196018656553783,-0.0213489890333073,-0.0235343893571981,-0.0221838781888827,-0.0337315027881573,-0.0313751965347522,-0.0162467418465653,-0.0636633716052846
2004-12-13,-0.0541234063475011,-0.0611955610269198,-0.0202783499915578,-0.0220603426044216,-0.0233293455175152,-0.0259146160182936,-0.0262697108606951,-0.0203396204678871,-0.023058751892624,-0.020519942842874,-0.0222807078590317,-0.0247316340240618,-0.0230786497759434,-0.0331051183302413,-0.0330066845485662,-0.0162010908650231,-0.0636777924305711
2004-12-14,-0.0541276453642342,-0.0611955610269198,-0.0201383823499534,-0.0214276639480346,-0.0229491200054472,-0.0255348324752246,-0.0258491714083604,-0.0200057740919985,-0.0227312023405333,-0.0202070355049218,-0.021777117439726,-0.024164703131189,-0.0225295523029254,-0.0315382226830861,-0.033051595629799,-0.0168869172426154,-0.0636930046203437
2004-12-15,-0.0541265956119039,-0.0611955610269198,-0.0201377890554145,-0.0213818617318695,-0.022908531159652,-0.0255090285277045,-0.0258050956279999,-0.0194963136429865,-0.0223290126734272,-0.0196999803774984,-0.0211633719002298,-0.0236622274496739,-0.0218365693870434,-0.0161713676579051,-0.0316888055322156,-0.0159511991345754,-0.0587945099095952
2004-12-16,-0.0541294945857861,-0.0611955610269198,-0.0201371897680014,-0.0207308148467184,-0.022509631803908,-0.0250959028262949,-0.0253637332543304,-0.018820866222211,-0.0215472765060394,-0.0190414264151564,-0.0202832860959525,-0.0224548210801167,-0.0208799067726511,-0.0273376259609279,-0.0313089916198583,-0.0224377649696375,-0.0587984182562193
2004-12-17,-0.0541169255081969,-0.0611955610269198,-0.0201365844271801,-0.0201115307470175,-0.0221313892949031,-0.0247112195809281,-0.0249482154550211,-0.0182834258339553,-0.0208653837242662,-0.0185050844892287,-0.0197155205823197,-0.0215706500411719,-0.0204019856884245,-0.0307237343810116,-0.0302773510293027,-0.0156439168175151,-0.0588063441177391
2004-12-20,-0.0541296343163046,-0.0611955610269198,-0.0201359729718051,-0.0208404709895899,-0.0225238431834475,-0.0251096725383219,-0.025390930259108,-0.0201745346385396,-0.0227957134203823,-0.0204101316366601,-0.0218465597449863,-0.0238855558276765,-0.0225773952194852,-0.0324929246643574,-0.0339648643158997,-0.0157258039882793,-0.058810828549868
2004-12-21,-0.0541136310338376,-0.0611955610269198,-0.0201353553401132,-0.0203112857833953,-0.0222070997095819,-0.0247887977758288,-0.0250437620025065,-0.0196017896151347,-0.0221700004774307,-0.0198471762961623,-0.0213032626728134,-0.0231445691089227,-0.0221268629321709,-0.0330592739545247,-0.0328979202981563,-0.0155746403921141,-0.0588178369137267
2004-12-22,-0.0541042925270912,-0.0611955610269198,-0.0201347314697172,-0.0198859960777777,-0.0219392252556908,-0.0245187488870861,-0.0247544230654007,-0.0190872891167773,-0.0216613989022271,-0.0193329350666924,-0.0207719125612996,-0.0225257512115165,-0.0216044916571132,-0.0157420200590002,-0.0318789137768613,-0.0155838757769455,-0.058822886367795
2004-12-23,-0.0540830614127507,-0.0611955610269198,-0.0201341012976002,-0.0195872755537907,-0.0217402163375833,-0.0243554964148807,-0.0245261457182157,-0.0184943440625616,-0.0211382953319093,-0.0187486596006055,-0.0200550463532535,-0.0218081487373007,-0.0207866416980483,-0.0270107546582869,-0.0312249003004496,-0.0153523833093899,-0.0588304141501249
2004-12-27,-0.0540785475967741,-0.0611955610269198,-0.0201334647601082,-0.019001410402665,-0.0213759314135311,-0.0239882990685312,-0.0241322988289396,-0.017918081093029,-0.0204701777638873,-0.0181797508805292,-0.0194617923053455,-0.0209621812906563,-0.0201645595662854,-0.0155229564347192,-0.0301703446143501,-0.0152251118338146,-0.0588358764142503
2004-12-28,-0.0540833700193666,-0.0611955610269198,-0.0201328217929445,-0.0184672656821894,-0.0210377004566623,-0.023639419088511,-0.0237678909785953,-0.017721875589045,-0.0201973752968594,-0.0179968480315544,-0.0191329339044185,-0.0206422501763671,-0.0197638686116157,-0.0264668007395341,-0.0303433675786742,-0.0151231959215962,-0.0588422214664541
2004-12-29,-0.0540644039811003,-0.0611955610269198,-0.0201321723311631,-0.0185002848263811,-0.021010716476388,-0.0236116097355201,-0.0237441963170782,-0.0173369701022589,-0.0198751511618589,-0.0176058715813043,-0.018905290493847,-0.0204010885226626,-0.0196170121537321,-0.0229198604564994,-0.0292910716480199,-0.0149943958462757,-0.0588467522269671
2004-12-30,-0.0540685812105244,-0.0611955610269198,-0.0201315163091616,-0.0179501921485647,-0.0206593639301229,-0.0232472319390947,-0.0233678173374833,-0.0169748139060723,-0.0194359490521413,-0.017250053816899,-0.0184166892965341,-0.0198302108848428,-0.0190540388774339,-0.0262207722279033,-0.0291755075580115,-0.0147296140302897,-0.0588547925491556
2004-12-31,-0.0540361374131857,-0.0611955610269198,-0.0201308536418788,-0.0174172709146056,-0.020318894142445,-0.0228932104726482,-0.0229946017548585,-0.0164994023498209,-0.0189337959764249,-0.016782287697585,-0.0181829834022874,-0.0192607945784636,-0.0189632277361502,-0.0151073534501113,-0.0286166825980039,-0.0146820532040959,-0.0588606697804837
2005-01-03,-0.0540358982685262,-0.0611955610269198,-0.0201301842999734,-0.0169642780813819,-0.0200116919970944,-0.0225746524707113,-0.0226708315879856,-0.0160196600552957,-0.018361338770679,-0.0162904033775225,-0.0176182487399981,-0.018579936134042,-0.0183362413704057,-0.0308897715835294,-0.0279848470400377,-0.0145292406046434,-0.0588664343941605
2005-01-04,-0.0540024299862751,-0.0611955610269198,-0.0201295081778606,-0.0171386537499703,-0.0200385724298288,-0.0226039346225948,-0.0226974552335677,-0.0171364421286245,-0.0194487679517507,-0.0174490950590301,-0.0187986319458287,-0.0200027929009527,-0.0194754090747078,-0.0149780314107771,-0.0302687249772487,-0.0145282622294737,-0.0588734785190255
2005-01-05,-0.0540107566311157,-0.0611955610269198,-0.0201288252456033,-0.0177195547136925,-0.0202807621676978,-0.0229239368345901,-0.0229630574314385,-0.018547032619061,-0.0209156452939799,-0.0188668307404457,-0.0200948597182966,-0.0216717726695731,-0.020792350382267,-0.0225167269536501,-0.0324017514889435,-0.0145042393359118,-0.0588790868398006
2005-01-06,-0.0539879201745647,-0.0611955610269198,-0.0201281354150404,-0.0172202078253589,-0.0199724260191771,-0.0226309155897647,-0.0226012490505664,-0.0183154445760313,-0.0206493471154419,-0.0186454325327971,-0.0197565466817842,-0.0212250763953436,-0.0204455560798373,-0.0221773042909877,-0.0330229197006696,-0.0143598918444488,-0.058883667451393
2005-01-07,-0.0539935480473402,-0.0611955610269198,-0.020127438616492,-0.0167896237243788,-0.0196749111760046,-0.0223223943996194,-0.0222894404119054,-0.0183072391631805,-0.0205467946482474,-0.0186401921396745,-0.019618261829325,-0.0211075790195399,-0.0202471708721558,-0.0220028439119674,-0.0333965915809773,-0.0204840119121671,-0.0588933754336717
2005-01-10,-0.0540001503907927,-0.0611955610269198,-0.0201267347795744,-0.016467984524696,-0.0194399398586537,-0.0220816558800696,-0.0220450415616059,-0.0184856291385137,-0.0206903377846219,-0.0188393348694129,-0.0197032235500277,-0.0213037799633468,-0.0202691030583541,-0.0218934064568061,-0.0341221773292936,-0.0136574627013023,-0.0588974649760325
2005-01-11,-0.0536581782188006,-0.0588341578433164,-0.0201260238130265,-0.0159773956162283,-0.0191882713484783,-0.0215763399199532,-0.0208779696161662,-0.0183673622971702,-0.0202469522053556,-0.0184793557687454,-0.0192789490239241,-0.0206261310665756,-0.0207942658410707,-0.0312147123447216,-0.0335925130744455,-0.0140054987733622,-0.0635461363550568
2005-01-12,-0.0536677806491451,-0.0588341578433164,-0.0201253056853686,-0.0160149644080929,-0.0191338658431515,-0.0215212075187051,-0.0208143902052296,-0.0191156285136049,-0.020942783801903,-0.0192513685303346,-0.0201897633960359,-0.0215404352776038,-0.0217111946617875,-0.0311920006997858,-0.0350933543879735,-0.01693383687523,-0.0635887089548402
2005-01-13,-0.0536665699963519,-0.0588341578433164,-0.0201245803038958,-0.0155779821883344,-0.0188168500620819,-0.0212255931647188,-0.0204699445178447,-0.0184870878552739,-0.0203521806154441,-0.0186486736344787,-0.0194282790036829,-0.0207678870427605,-0.0208345316815533,-0.0311070239219489,-0.0340710703568311,-0.0137777818414031,-0.0636325649468411
2005-01-14,-0.0535928750572391,-0.0588341578433164,-0.0201238475745538,-0.0157787702892208,-0.0188683808757977,-0.0212642328471603,-0.0205558777322931,-0.0195172911875943,-0.0212781316242476,-0.0196092529913156,-0.0206661423254142,-0.0219640770529777,-0.020864231268494,-0.0146799425918802,-0.035696246618963,-0.0137165787742357,-0.0636888344799824
2005-01-18,-0.0535970803051032,-0.0588341578433164,-0.020123107464899,-0.0154436701383936,-0.0186098731786911,-0.0210146691362643,-0.0202741956641819,-0.0195239646615708,-0.0213087043187314,-0.0196506367421635,-0.0207558477583523,-0.0220085133911256,-0.0209962808063394,-0.0142467107456525,-0.0360662976665163,-0.0135795387269485,-0.0637348903809384
2005-01-19,-0.0535892896853441,-0.0588341578433164,-0.020122359879389,-0.0157311127727796,-0.018699203838901,-0.0211261873394489,-0.0203672246619149,-0.0190211775776986,-0.0209080314403564,-0.019162099357838,-0.0201731289175829,-0.0216542017470885,-0.0204390264506372,-0.0220037439342383,-0.0346610058576257,-0.0134860446587183,-0.0637778994689022
2005-01-20,-0.0535890251174862,-0.0588341578433164,-0.0201216047425103,-0.0187534980462577,-0.0204613901998424,-0.0226898222977729,-0.0222644603582373,-0.0225113513256085,-0.0241741009439383,-0.0225783397962866,-0.0238927404491567,-0.0254146823810758,-0.0240673932474736,-0.0312929785146042,-0.0400681422964574,-0.0140408475800041,-0.0638314687882956
2005-01-21,-0.0535689906919086,-0.0588341578433164,-0.0201208419779863,-0.018192501182138,-0.0201019226576859,-0.022392031563258,-0.0218564217308799,-0.0219650544938231,-0.0236423927297469,-0.0220390685204959,-0.0232508895107828,-0.0245675325668053,-0.0233798180299149,-0.0224653737596209,-0.0419516509504455,-0.0138860258076484,-0.0638832055832936
2005-01-24,-0.0535668244645103,-0.0588341578433164,-0.0201200715087702,-0.0180454314104998,-0.019979730202727,-0.0222842060970476,-0.0217144853914321,-0.022494776911649,-0.0241566906465365,-0.0225859678094148,-0.0239378889817189,-0.0251896192855642,-0.0240468358360609,-0.0222692883396932,-0.0401731184660079,-0.0138497487206774,-0.0639342856806321
2005-01-25,-0.0535137348782522,-0.0588341578433164,-0.0201192932349611,-0.0178725859253373,-0.0198577954419655,-0.0221728207830504,-0.0215789665106196,-0.0230408514794349,-0.0245364729516518,-0.0231015638754649,-0.0245607146571594,-0.0257780740782158,-0.0246714386273605,-0.0218688673388105,-0.0409613469031385,-0.0137139195513869,-0.059286946667423
2005-01-26,-0.0534820163285347,-0.0588341578433164,-0.0201072359402481,-0.0175043759249467,-0.0196057945809446,-0.021969165307823,-0.0212965227299046,-0.0223461573327462,-0.0238881769201846,-0.0224086968523812,-0.0236223703000525,-0.0247985139889456,-0.0239992459432043,-0.0152500441275057,-0.039303283972407,-0.0136275533618224,-0.0592939480875954
2005-01-27,-0.0534868102264516,-0.0588341578433164,-0.0201045585070483,-0.017036003087803,-0.0192925324885971,-0.0216476627899774,-0.0209512808716534,-0.022020400006891,-0.0235599135782646,-0.0221189629980977,-0.0232222714788464,-0.0243542834717931,-0.023557529635548,-0.0151242485939835,-0.0389394353450282,-0.0134393706158635,-0.0590847221638931
2005-01-28,-0.0534468765756081,-0.0588341578433164,-0.0201018539523546,-0.0165180637819604,-0.0189423866181141,-0.0213018536955718,-0.0205493509850811,-0.0212481768569716,-0.0227980582374414,-0.021349662658463,-0.0221952977375746,-0.0231987361956762,-0.0228666977252389,-0.0212628891350477,-0.0376871295218434,-0.0136567915631179,-0.0590893649568719
2005-01-31,-0.0534223000631526,-0.0588341578433164,-0.0200991221564157,-0.0169690054985476,-0.0191775664045878,-0.0215644188840658,-0.0208183357077387,-0.0207879845589888,-0.0224867907709646,-0.0208864915356315,-0.021784050835185,-0.0230327120896036,-0.0222179091024171,-0.0148652250410808,-0.0368759159776562,-0.0132767129917155,-0.0590951771548804
2005-02-01,-0.0533529156413059,-0.0588341578433164,-0.0200963627665783,-0.0167684607803946,-0.0190805712773464,-0.0214391454194836,-0.0210298059627051,-0.020202613018899,-0.0219921780483108,-0.0203126668773096,-0.0210778438518651,-0.0224594767655757,-0.0212772230070659,-0.0149599895439828,-0.0346330595524834,-0.0132554926319999,-0.058995129128614
2005-02-02,-0.0532923266397159,-0.0588341578433164,-0.020093575425054,-0.0164766450356758,-0.0188750797865708,-0.021261152143272,-0.0210247118892222,-0.0196718224025663,-0.0215111508847338,-0.0197264954075804,-0.0203904401174658,-0.0218208086051893,-0.0209120065860628,-0.0189508362017034,-0.0337247631336298,-0.0150907560860004,-0.0590027795611324
2005-02-03,-0.0532888885901438,-0.0588341578433164,-0.0200907600084257,-0.0161954798819067,-0.0186570979096104,-0.021013439502996,-0.0205724442699311,-0.0190680384758086,-0.0209610683747636,-0.0191528717549345,-0.019686457363485,-0.0210818368050707,-0.020145037875074,-0.0148185991432674,-0.0322927197898026,-0.0129180013182118,-0.0590095225448424
2005-02-04,-0.0532841077390751,-0.0588341578433164,-0.0200879161532457,-0.0163651627622561,-0.0186985757412771,-0.0210955194678193,-0.0204568460687812,-0.0200098981289946,-0.0218243231839736,-0.020098150724488,-0.0209262878319005,-0.0222598823350886,-0.0215714281926086,-0.0148285277833454,-0.0342408779648101,-0.0128650543048652,-0.0590140279850772
2005-02-07,-0.0532793625195923,-0.0588341578433164,-0.0200850435722558,-0.0169206604021355,-0.018968218380564,-0.0213954505611954,-0.020726917169926,-0.0195716349719261,-0.0215090559466704,-0.0196700777371438,-0.0204808619222966,-0.0220500493493928,-0.0210469646784392,-0.0205243958368942,-0.0303143572238375,-0.0143033584463191,-0.0590222922966684
2005-02-08,-0.0532612425317112,-0.0588341578433164,-0.0200821419752962,-0.0164056320153323,-0.0186414250657553,-0.0210621235862735,-0.0203006987337509,-0.0188999882290114,-0.0208383163679926,-0.0189985942065686,-0.0196755914343984,-0.0210284434712023,-0.0204315766369288,-0.0147156016942257,-0.0319587725559503,-0.0120374215792425,-0.0585650866967123
2005-02-09,-0.0532447153030448,-0.0588341578433164,-0.0199829116689335,-0.0160883453797738,-0.0184265252593412,-0.0208756840829774,-0.0203689178983938,-0.0190501335377621,-0.0209683643740765,-0.0191704505327353,-0.019845477746732,-0.0213056776131811,-0.0205431611878658,-0.014426365992988,-0.0326386752197305,-0.0125865218934874,-0.0585727651430204
2005-02-10,-0.0532580491016984,-0.0588341578433164,-0.0199638887557438,-0.0178717600916332,-0.0194684527731914,-0.0218267941778614,-0.0212761321897933,-0.0215705708950588,-0.0233173160523118,-0.0216906955945242,-0.0227989515845944,-0.02411197536633,-0.0235992929275432,-0.0154926531892326,-0.0368828083934798,-0.01550470396637,-0.0585838459371325
2005-02-11,-0.0532342697470928,-0.0588341578433164,-0.0199446736919158,-0.0173312366852702,-0.0191247662200327,-0.0215025854020686,-0.0208322487200218,-0.0208508224315068,-0.0226083417923006,-0.0209663449036073,-0.0219188903626126,-0.02303720940406,-0.0229800245809584,-0.015327769745918,-0.0332933831772409,-0.0153739578900407,-0.0585897892673037
2005-02-14,-0.0532310239870382,-0.0588341578433164,-0.0199252645365339,-0.0171257158495526,-0.0189553096334277,-0.0213487455200696,-0.0206209427015048,-0.020227062893931,-0.0220549540128064,-0.0203752711780141,-0.0211929544705628,-0.0223499353598233,-0.0220966163291768,-0.0152846576815801,-0.0345900486442298,-0.0152899201598786,-0.0585978038122762
2005-02-15,-0.0531969718852831,-0.0588341578433164,-0.019905658772964,-0.0166854497752463,-0.0186662190459974,-0.0210809864313287,-0.020301966500433,-0.0196088191027535,-0.0214789352777258,-0.0197412536965466,-0.0205471525361275,-0.0215718308024282,-0.0217846085230298,-0.0186942211867952,-0.0335817977465181,-0.0151702534814095,-0.0586044814114134
2005-02-16,-0.0531860553681893,-0.0588341578433164,-0.0198858555331091,-0.0168210879797492,-0.0187009545958882,-0.021099732222867,-0.0203285389523894,-0.0191295239177035,-0.0210894470015769,-0.0192696062703616,-0.0201441927357032,-0.021267292256518,-0.0213710170362767,-0.0186919420467886,-0.0321074060443969,-0.0151709608394857,-0.0586137193971141
2005-02-17,-0.0531813444134846,-0.0588341578433164,-0.0198658522605283,-0.0164021843745707,-0.0184053314957961,-0.0208150363616027,-0.0199948460742561,-0.0185130916084292,-0.0205470710085158,-0.0186796250514906,-0.0194875319129883,-0.0205223102991745,-0.0205979027416482,-0.0186329349637875,-0.0311793487635982,-0.0150135135681037,-0.0586195637345187
2005-02-18,-0.0531852142359718,-0.0588341578433164,-0.0194733979950362,-0.0167510077091668,-0.0185634303264845,-0.0209961602698237,-0.0201665985789505,-0.0196863692407485,-0.0216229840817008,-0.0198679725800074,-0.0208331064285237,-0.0219149089722232,-0.0219527276671188,-0.0151250144619596,-0.0336398213199936,-0.0150039779287452,-0.0586289458053923
2005-02-22,-0.0531849763401025,-0.0588341578433164,-0.0194733475577049,-0.0165020133763504,-0.0183988354760372,-0.0208409869099754,-0.0199831965494253,-0.0199760898226031,-0.0218161170239942,-0.0201995089932246,-0.0210732398468593,-0.0222701761113075,-0.02215981271304,-0.0211410016643869,-0.0310748339635754,-0.0186665709903633,-0.0553059958086035
2005-02-23,-0.0531631700877345,-0.0588341578433164,-0.0194732966109055,-0.0170297071961797,-0.0187079914894566,-0.0211758850740369,-0.0203330976259982,-0.0213122037541117,-0.023087707352652,-0.021542483394262,-0.0226207666846586,-0.0239209593192521,-0.0238395298390692,-0.0213395733453779,-0.0344222846553237,-0.0149307704560278,-0.0553072589255315
2005-02-24,-0.0531665615262839,-0.0588341578433164,-0.0194732451494921,-0.0165667935175495,-0.0183928874705817,-0.0208577036991649,-0.0199780333772916,-0.0209917724553139,-0.0227441747282704,-0.0212930888647943,-0.0221730152699346,-0.0234578502573304,-0.0231849404399897,-0.0150369065351931,-0.0303370484168979,-0.0148069051200521,-0.0553054407999475
2005-02-25,-0.0531646417790116,-0.0588341578433164,-0.0194731931682663,-0.0164039238760833,-0.018262035832887,-0.0207471893395743,-0.0198326467064422,-0.0203864418981574,-0.0222245062399659,-0.0206782246887345,-0.0214910624725019,-0.0228321287951877,-0.0223479998673404,-0.0211261738785278,-0.0285627929355468,-0.0147160919974286,-0.0553057884096853
2005-02-28,-0.0531605823558702,-0.0588341578433164,-0.0194731406619777,-0.0159345637812423,-0.0179407193238036,-0.020409030155264,-0.0194806043404599,-0.0197206029803721,-0.0215513563746503,-0.0200231619125639,-0.0206833172385006,-0.0218646286294531,-0.0213956435617097,-0.0209013423992873,-0.0274231276801669,-0.0146083183122403,-0.055303462312036
2005-03-01,-0.0531654615272292,-0.0588341578433164,-0.0194730876253226,-0.0155082231461267,-0.0176417559422782,-0.0200868763355366,-0.0191576866205873,-0.0194925755772393,-0.0212885735927167,-0.0198292397149185,-0.0203502995072045,-0.0215351988731939,-0.0208714895911878,-0.0172894687055348,-0.0271738681983271,-0.0144845703603896,-0.0553037314899291
2005-03-02,-0.0531194857999843,-0.0588341578433164,-0.019473034051424,-0.0156704360093411,-0.0176944828075707,-0.0201845214297353,-0.0192087972926223,-0.0189944211744578,-0.0208984356683459,-0.0193914873602798,-0.0198656179807128,-0.02116440098394,-0.0210514531581321,-0.0184010852180279,-0.0259104733306051,-0.0144303602629272,-0.0521221994217486
2005-03-03,-0.0531208525387812,-0.0588341578433164,-0.0194729799379099,-0.0153700131536145,-0.0174691409794414,-0.0199897931310706,-0.0189583169988685,-0.0191224124131009,-0.0209999056346328,-0.0194502684799773,-0.0199377161271568,-0.0213687058741182,-0.0210174169500318,-0.0206919479009571,-0.0260851162794243,-0.0143226593800862,-0.0521185971678621
2005-03-04,-0.0531208463445926,-0.0588341578433164,-0.0193407419320876,-0.015228227425327,-0.0173357929110847,-0.0198428346381526,-0.0188254557386594,-0.0194905439746225,-0.0213494543652333,-0.0198436126213356,-0.0202814947660989,-0.0217828748602988,-0.0212413641731737,-0.0201549360749526,-0.0276329665567638,-0.0142358589024287,-0.0521138341711885
2005-03-07,-0.0531011148131432,-0.0588341578433164,-0.0193381003840159,-0.0147663753612185,-0.0170161944004327,-0.01951237793313,-0.0184854772084422,-0.0189085597774591,-0.0207208818559411,-0.0192556822316659,-0.0195077378334511,-0.0208983150468434,-0.020543482280323,-0.0199382267675112,-0.0265986103844438,-0.0141027359224377,-0.0521107102729166
2005-03-08,-0.0531072403428364,-0.0588341578433164,-0.0193354321536405,-0.0150902897621768,-0.0171366927943266,-0.0196014652042382,-0.0186228327142511,-0.0198276163882002,-0.0215788772393677,-0.0202095328823023,-0.0204918709536673,-0.0219691666864794,-0.0214039007252607,-0.0184065098825596,-0.0286854803552481,-0.0140702293855249,-0.052107607779038
2005-03-09,-0.052976191483742,-0.0588341578433164,-0.0193327368949926,-0.0149954014239587,-0.0170593514501561,-0.0195715464574137,-0.0184884494263905,-0.0192214638239588,-0.0211023303975319,-0.0195362994068322,-0.0200303573741906,-0.0214713397646359,-0.0210224050569523,-0.0180615679136622,-0.0270346813228841,-0.0140320272337463,-0.0521018963005129
2005-03-10,-0.0529655848928699,-0.0588341578433164,-0.0193300144887326,-0.0146019695178023,-0.0167785083344182,-0.0192659232346863,-0.0182003535237706,-0.0185776889161291,-0.0204811248398086,-0.0189025836212184,-0.0192926003117952,-0.0205646923003826,-0.0203892383338826,-0.0178867727882524,-0.0258750208473561,-0.0138145626084983,-0.0520946485788099
2005-03-11,-0.0529553426720038,-0.0588341578433164,-0.0193272645834195,-0.0141619716079525,-0.0164566532521756,-0.0189172665732168,-0.0178648667643522,-0.0178980808735392,-0.0198128535329904,-0.0182306370504534,-0.0185824409718847,-0.0196154965586549,-0.019788289647536,-0.0141546403037445,-0.0274774059748752,-0.0175151322301844,-0.0520904882426395
2005-03-14,-0.0529610340451881,-0.0588341578433164,-0.019324486901285,-0.0148199258744014,-0.0167983193395649,-0.0192748895876288,-0.0182323341526323,-0.0192271436619861,-0.0210599921665748,-0.019585627271325,-0.0200373105082257,-0.0212217444641016,-0.0212621925381786,-0.0178160897190337,-0.0276688194496344,-0.0137541160615811,-0.0520852233702382
2005-03-15,-0.0529620745130314,-0.0588341578433164,-0.0193216811617552,-0.0145713825252867,-0.0165971280428536,-0.0190844571449993,-0.0180304731601143,-0.0186959871364649,-0.0205424947797625,-0.0190640846162522,-0.0194583849067027,-0.0206250076239176,-0.0206265542531591,-0.017520799479378,-0.0264991650490854,-0.0129567321790675,-0.0520807839381282
2005-03-16,-0.0529698088945994,-0.0588341578433164,-0.0193188470814221,-0.0144927929602446,-0.0165014796503884,-0.0189805379218552,-0.0179540778450728,-0.0191338322531984,-0.0208989435607474,-0.0195252272783871,-0.0197785529329296,-0.0210628411624671,-0.0209254664852459,-0.0139806799136086,-0.0276832118393532,-0.0135676392233356,-0.0520787060587266
2005-03-17,-0.0529647514543452,-0.0588341578433164,-0.0193159843740149,-0.0147759242786732,-0.0166225829195992,-0.0191392588049726,-0.0180542764882932,-0.0200634312796091,-0.0217501676922938,-0.0204864057675735,-0.0207483404983595,-0.0222745343010655,-0.0218341158814453,-0.0178140364929658,-0.0294671424599307,-0.0114828584995777,-0.0520751708484541
2005-03-18,-0.0529752691574066,-0.0588341578433164,-0.0193130927503713,-0.0151692581621187,-0.016832123878664,-0.0193553447815875,-0.018326853839862,-0.0210469269250483,-0.0226537183335974,-0.021501992160709,-0.0217945637426358,-0.0234578865833382,-0.0228640697184973,-0.0141615075099265,-0.031241254813152,-0.0104776668941733,-0.0520672245117618
2005-03-21,-0.052974242317013,-0.0588341578433164,-0.019310171918408,-0.0151629659407184,-0.0167881522604613,-0.0193018581237315,-0.0183064411803487,-0.0215167101422676,-0.0230998487930559,-0.0219959617394625,-0.0219622915850437,-0.0238360672932731,-0.0231795661024,-0.017993719396472,-0.0353117614228186,-0.0134552661726064,-0.0520637483567342
2005-03-22,-0.0529717421043889,-0.0588341578433164,-0.0193072215830916,-0.014773965898576,-0.0165256341625503,-0.0190086375287269,-0.0180601936849962,-0.0208245051150383,-0.0224063508999292,-0.0213131795089447,-0.0212407027400629,-0.0228510381481032,-0.0224100762418419,-0.0177990472231117,-0.0310079272176149,-0.0133257917785487,-0.0520577818261024
2005-03-23,-0.0529470470545999,-0.0588341578433164,-0.0193042414464084,-0.0143240328659653,-0.0161826898392678,-0.0187069735129852,-0.0175903685408251,-0.0202870816996839,-0.0218054645617872,-0.02079244215425,-0.0207263122476129,-0.0220345353340023,-0.0216806538031354,-0.0138575091958125,-0.0305169845444619,-0.0124991648532297,-0.0520544158907169
2005-03-24,-0.0529395895719092,-0.0588341578433164,-0.0193012312073344,-0.0153155651074817,-0.0167793576025875,-0.0192535750354597,-0.0183020088992597,-0.019808102388153,-0.0214885453703463,-0.0202956895180667,-0.0202782977213648,-0.0218153402004484,-0.0212597323795567,-0.013967122742501,-0.0289064462970533,-0.0101048561350179,-0.0520511077150358
2005-03-28,-0.0529387734053988,-0.0588341578433164,-0.0192981905618051,-0.0148920773801412,-0.0164809736038168,-0.0189697142945464,-0.0179792207402563,-0.0192547044913387,-0.0209198976384668,-0.0197497213031007,-0.0196723991981217,-0.0210319384473849,-0.0202747224981967,-0.0137733496062499,-0.0267661004865634,-0.0131428524711412,-0.0520460779927907
